dataset,ir,n3,svm_gmean,svm_f1,svm_rec,knn_gmean,knn_f1,knn_rec,rf_gmean,rf_f1,rf_rec,mlp_gmean,mlp_f1,mlp_rec,mean_gmean,mean_f1,mean_rec,n_3_imb,n_1_imb
haberman,8,0.13438735177865613,0.3793979977561742,0.14415286404416838,0.31000000000000005,0.38916266207346795,0.21944444444444447,0.1833333333333333,0.25600913155939187,0.21944444444444447,0.12,0.06912147117775902,0.07272727272727272,0.15,0.27342281564169824,0.14331094328376937,0.19083333333333333,0.42396825396825394,0.5308730158730159
haberman,9,0.136,0.4045594952717989,0.1648897103880747,0.36000000000000004,0.08944271909999157,0.06666666666666668,0.04,0.13366438297139693,0.06666666666666668,0.06000000000000001,0.05887840577551895,0.03076923076923077,0.04,0.1716362507796766,0.08939092576551685,0.125,0.4488888888888889,0.5155555555555555
haberman,10,0.12145748987854255,0.3074330142532522,0.09524853801169592,0.215,0.11084346595161054,0.075,0.065,0.18732026287328463,0.075,0.09,0.0,0.0,0.0,0.15139918576953684,0.07381213450292398,0.0925,0.4357575757575758,0.4962626262626263
heart,1,0.36250000000000004,0.6711316959999836,0.6635951559097338,0.65,0.7027943288939895,0.7124618870594353,0.7333333333333333,0.8229551956443888,0.7124618870594353,0.8333333333333334,0.29750543190234224,0.6370095377842994,0.8125,0.623596663110176,0.7097775969651582,0.7572916666666667,0.3625,0.5291666666666667
heart,2,0.33333333333333337,0.6393383235675029,0.690932853114309,0.6266666666666667,0.5648572878851098,0.7756147534193778,0.8233333333333333,0.7930024199938098,0.7756147534193778,0.9266666666666665,0.18290040422291298,0.7987315270935961,0.9566666666666667,0.5450246089173338,0.7881881025252719,0.8333333333333333,0.38666666666666666,0.5833333333333334
heart,3,0.28500000000000003,0.5689416352982034,0.6884711751594221,0.62,0.45534593494974795,0.8386663985989937,0.9066666666666666,0.7393269465290325,0.8386663985989937,0.9233333333333332,0.1052437750420786,0.8500461822660098,0.9666666666666668,0.46721457295476565,0.8186723418806015,0.8541666666666666,0.4166666666666667,0.5700000000000001
heart,4,0.22340425531914898,0.6052487703240437,0.7154580336138416,0.6233333333333333,0.5331427305623706,0.8729793122784513,0.9066666666666668,0.6516318758204194,0.8729793122784513,0.9533333333333334,0.0661437827766147,0.8771632035898935,0.97,0.4640417898708621,0.8441196788865252,0.8633333333333333,0.4052631578947368,0.5345614035087719
heart,5,0.18888888888888888,0.5949870112143717,0.7838302827243591,0.72,0.4490447222590166,0.8953203037781303,0.9266666666666667,0.6499592140995643,0.8953203037781303,0.9700000000000001,0.2049290958000214,0.9135719267071725,0.9833333333333334,0.47473001084324346,0.8813391504478327,0.9,0.4066666666666666,0.5266666666666667
heart,6,0.16000000000000003,0.6395793042176227,0.7791069802555739,0.6900000000000001,0.47078344352275003,0.899500096021012,0.9166666666666667,0.6282404067821831,0.899500096021012,0.9700000000000001,0.04472135954999579,0.9245192307692307,1.0,0.4458311285181379,0.8858561038762854,0.8941666666666668,0.3933333333333333,0.5133333333333333
heart,7,0.13450292397660824,0.6664632926197294,0.7777692985145692,0.68,0.050000000000000044,0.934416971916972,0.9966666666666667,0.567461348899608,0.934416971916972,0.9833333333333334,0.1757004308121224,0.8057872503840245,0.8266666666666668,0.36490626808286497,0.8662542247012179,0.8716666666666667,0.40428571428571425,0.5052380952380953
heart,8,0.12426035502958577,0.6041947348054484,0.7987592925219358,0.7,0.15689463093147138,0.9432987711213517,0.9966666666666667,0.5989558590636015,0.9432987711213517,0.9933333333333334,0.29107991682429335,0.9281203238785622,0.9533333333333334,0.4127812854062037,0.9079284719402696,0.9108333333333334,0.4147368421052632,0.49105263157894735
heart,9,0.11976047904191611,0.4813817077880157,0.786557647296857,0.6966666666666667,0.29827353867103545,0.9367236408048148,0.9633333333333333,0.42335266007999983,0.9367236408048148,0.9933333333333334,0.0,0.8511904761904763,0.9,0.3007519766347627,0.8828119694908558,0.8883333333333334,0.43176470588235294,0.5111764705882353
heart,10,0.10909090909090913,0.660828403088405,0.8255535768816944,0.7366666666666666,0.0,0.9506912442396314,0.9966666666666667,0.4609098096524926,0.9506912442396314,0.9966666666666667,0.07149203529842407,0.9388932257784717,0.97,0.29830756200983044,0.9195288898569531,0.9249999999999999,0.42000000000000004,0.49333333333333335
ionosphere,1,0.1507936507936508,0.9253544801509319,0.9280955738283503,0.9401538461538461,0.8188378761949238,0.8517441160150255,0.9603076923076925,0.9190767586001467,0.8517441160150255,0.9404615384615385,0.8016176659450297,0.8146546605361372,0.8849230769230768,0.866221695222758,0.879346372357579,0.9314615384615385,0.15079365079365079,0.27380952380952384
ionosphere,2,0.13353115727002962,0.8338421922127353,0.921428475714239,0.9733333333333334,0.7800193685569188,0.9054895431947847,0.9777777777777776,0.9237303079153707,0.9054895431947847,0.9777777777777779,0.8926032352650421,0.9442488953823016,0.9733333333333334,0.8575487759875167,0.9324923330795816,0.9755555555555555,0.18744047619047619,0.271984126984127
ionosphere,3,0.11333333333333329,0.8133398823236911,0.9442643910480202,0.9911111111111112,0.7657892853810335,0.9274679205966221,0.9800000000000001,0.9342492289919054,0.9274679205966221,0.9800000000000001,0.8510271999829945,0.947334306903123,0.9755555555555556,0.8411013991699061,0.9479068426114182,0.9816666666666667,0.20444444444444443,0.2777777777777778
ionosphere,4,0.09964412811387902,0.9418462315995753,0.9766001094384092,0.9755555555555556,0.689047418703827,0.9361563160203646,0.9933333333333334,0.9223058720733744,0.9361563160203646,0.9844444444444445,0.8035443513589678,0.9480401767904765,0.9755555555555556,0.8391859684339361,0.959146310762833,0.9822222222222223,0.22317460317460316,0.27654761904761904
ionosphere,5,0.0888888888888889,0.8925891817927836,0.9793106908674931,0.9977777777777778,0.6048773176814383,0.939200109553836,0.9911111111111112,0.9215448634165698,0.939200109553836,0.9844444444444445,0.8285627205844518,0.9642328313167738,0.9866666666666667,0.8118935208688108,0.965446265821627,0.99,0.2311111111111111,0.2777777777777778
ionosphere,6,0.0874524714828897,0.8269289632904485,0.9741163577119878,0.9955555555555555,0.7034101269619252,0.9526778830238338,0.9844444444444445,0.9031442885226116,0.9526778830238338,0.9888888888888889,0.7718590074060859,0.9610548188068314,0.9844444444444445,0.8013355965452679,0.9670048672108743,0.9883333333333333,0.2588888888888889,0.30315789473684207
ionosphere,7,0.08560311284046696,0.7866723973373067,0.9741428498422666,1.0,0.485307861467984,0.9526196984289687,1.0,0.890528264178666,0.9526196984289687,0.9955555555555555,0.7260881697344989,0.9633627072491089,0.9888888888888889,0.7221491731796139,0.968445750464228,0.9961111111111112,0.2901388888888889,0.32125
ionosphere,8,0.07509881422924902,0.7589320281113171,0.9752431955260878,1.0,0.69414149358534,0.9620758974062456,0.9844444444444445,0.8764892657059058,0.9620758974062456,0.9955555555555555,0.7988986663752937,0.9704201369769393,0.9800000000000001,0.7821153634444642,0.973392846381226,0.99,0.27674603174603174,0.3011904761904762
ionosphere,9,0.06000000000000005,0.6962782827543293,0.9719248821364544,0.9977777777777778,0.13416407864998736,0.9503919372900336,1.0,0.8773615347274655,0.9503919372900336,1.0,0.7259962337706145,0.9717825747010194,0.9911111111111112,0.6084500324755991,0.9705265670097524,0.9972222222222222,0.28222222222222226,0.3288888888888889
ionosphere,10,0.04453441295546556,0.885448996932405,0.990133779264214,1.0,0.08944271909999157,0.9554311310190371,1.0,0.8882778118238308,0.9554311310190371,1.0,0.7606797306739719,0.9782572890158459,0.9955555555555555,0.6559623146325498,0.9785009392179896,0.9988888888888889,0.25,0.2927272727272727
mammo-mass,1,0.23945409429280395,0.8059848184089127,0.8189044777879543,0.8647993827160494,0.8013389675825643,0.7961711473457037,0.7742129629629628,0.8069069283722715,0.7961711473457037,0.8001697530864197,0.16989599548125833,0.43280417643621905,0.5814814814814815,0.6460316774612517,0.7135286539051858,0.7551658950617284,0.20471464019851116,0.38337468982630274
mammo-mass,2,0.21216848673946953,0.7919291562383519,0.727405069180122,0.789922480620155,0.7803041168562752,0.7123636680560541,0.7102436323366554,0.7940850568404297,0.7123636680560541,0.7266334440753045,0.22266487124866163,0.200882143233971,0.20465116279069767,0.6472458002959296,0.5931049011510785,0.6078626799557032,0.23023047122939877,0.4103011665827661
mammo-mass,3,0.1669595782073814,0.8008035933035744,0.7158439599616071,0.7077586206896551,0.7143836577467567,0.6094300686177117,0.567487684729064,0.7548809820566273,0.6094300686177117,0.6417487684729063,0.07536254497151873,0.06024096385542169,0.08620689655172413,0.5863576945196194,0.509707585363268,0.5008004926108374,0.24875482402612395,0.4105947158359996
mammo-mass,4,0.16666666666666663,0.7915227658491875,0.6727410579653335,0.6915584415584417,0.7198416595529216,0.6103118050731271,0.5601731601731601,0.7506360684896254,0.6103118050731271,0.630952380952381,0.2262729050363721,0.1785437430786268,0.20238095238095238,0.6220683497320266,0.5206730012227032,0.5212662337662338,0.27110464225524744,0.4242596686292105
mammo-mass,5,0.15234375,0.7682099458016742,0.6153253102157847,0.6647058823529413,0.630211245235975,0.4960690451920442,0.4294117647058823,0.7229667980129617,0.4960690451920442,0.5705882352941176,0.024253562503633308,0.01111111111111111,0.0058823529411764705,0.5364103878885611,0.42688334540192674,0.4176470588235294,0.322248243559719,0.4326215732194517
mammo-mass,6,0.13855421686746983,0.712353439108541,0.5435554187192118,0.5719047619047619,0.6061724752931813,0.4553667035945897,0.4023809523809524,0.699763023454637,0.4553667035945897,0.529047619047619,0.21661664599760022,0.1635554771633791,0.1357142857142857,0.5587263959634898,0.4301400626148454,0.40976190476190477,0.34502094534419636,0.43295840617475345
mammo-mass,7,0.12909836065573765,0.6576734559272593,0.4933499111759982,0.494871794871795,0.6121988288525493,0.4371844950540603,0.41025641025641024,0.6548348750933585,0.4371844950540603,0.4608974358974359,0.13130150482850433,0.1126984126984127,0.08782051282051281,0.5140021661754178,0.38401188993580304,0.3634615384615385,0.3442622950819672,0.43208430913348944
mammo-mass,8,0.12916666666666665,0.4592257558066988,0.3413770001927897,0.28727272727272724,0.48119183226061113,0.36387107474568775,0.26999999999999996,0.6414004956259448,0.36387107474568775,0.45272727272727264,0.11688357412419526,0.08421052631578947,0.07272727272727272,0.4246754144543625,0.31454516019868023,0.27068181818181813,0.3595289646944457,0.448919623525253
mammo-mass,9,0.11392405063291144,0.340943045484817,0.21067579822997778,0.22777777777777777,0.4371012493929892,0.26786967418546365,0.24222222222222226,0.5823243602324963,0.26786967418546365,0.38111111111111107,0.0,0.0,0.0,0.3400921637775757,0.21745359205675197,0.2127777777777778,0.3650156958493198,0.4534356470177886
mammo-mass,10,0.12340425531914889,0.38281067156606363,0.23831030081030077,0.25,0.474285326327319,0.2950784999314411,0.2791666666666667,0.578625544217944,0.2950784999314411,0.3583333333333333,0.08047378541243655,0.05636363636363636,0.03333333333333333,0.3790488318809408,0.2407430321226761,0.23020833333333332,0.4140842002069604,0.47707096563368007
monk-2,1,0.05147058823529416,0.9786939214410078,0.9782421635536226,0.9582926829268292,0.9901678610190127,0.990091839807287,0.9829268292682928,1.0,0.990091839807287,1.0,0.8877870092719778,0.8880011769714272,0.8802439024390244,0.9641621979329995,0.9640837950830842,0.9553658536585367,0.04656862745098039,0.6642156862745099
monk-2,2,0.13450292397660824,0.7999418990740373,0.8654801165231645,0.8636714975845411,0.9479702417646212,0.9745232360829494,0.9956038647342995,1.0,0.9745232360829494,1.0,0.59770433286194,0.8390034048196011,0.8902898550724636,0.8364041184251496,0.9197516893564288,0.937391304347826,0.06140350877192982,0.581140350877193
monk-2,3,0.10526315789473684,0.7611328924366567,0.9059757117561643,0.9319806763285025,0.7974746144484846,0.9445337258383342,1.0,1.0,0.9445337258383342,1.0,0.548279247544788,0.8803615878755421,0.9386956521739132,0.7767216886074824,0.9327177563675102,0.9676690821256039,0.08114035087719298,0.543859649122807
monk-2,4,0.11578947368421055,0.9361123353554289,0.9849208553574286,1.0,0.7933981292499299,0.9539177124938941,0.993478260869565,1.0,0.9539177124938941,1.0,0.5087030424119039,0.9080683377396493,0.9540579710144927,0.8095533767543157,0.961726726397743,0.9868840579710145,0.18640350877192982,0.5087719298245614
monk-2,5,0.1058394160583942,0.9361721734070008,0.9881929470347572,1.0,0.7297656158744857,0.9271573863371252,0.9384057971014492,1.0,0.9271573863371252,1.0,0.36707492033474376,0.9028531872379506,0.9453623188405798,0.7582531774040575,0.9545508801524583,0.9709420289855073,0.19803585049580472,0.5029557589626239
monk-2,6,0.09398496240601506,0.8754636135810152,0.9818333437204222,1.0,0.7596941697654667,0.9427769047070342,0.9494685990338165,1.0,0.9427769047070342,1.0,0.0,0.923064110492682,1.0,0.6587894458366205,0.9619185897300346,0.9873671497584542,0.23026315789473684,0.48026315789473684
monk-2,7,0.09578544061302685,0.903580462878962,0.9870724040862203,1.0,0.46295520075226637,0.948103266265812,1.0,1.0,0.948103266265812,1.0,0.03696565469904722,0.9312401842961489,0.9956521739130434,0.600875329582569,0.9666039636620453,0.9989130434782608,0.2665470494417863,0.47268740031897927
monk-2,8,0.09765625,0.29455334176346915,0.9419197830598597,0.9824154589371981,0.6539446856920663,0.951582371224531,0.9694202898550724,0.9825741858350554,0.951582371224531,1.0,0.038968173148333785,0.9384964354496755,0.9911111111111112,0.49251009660973116,0.9574620130249145,0.9857367149758454,0.2565789473684211,0.4855889724310777
monk-2,9,0.08695652173913049,0.22531336495197563,0.9482617459845157,0.9869565217391305,0.661810759372569,0.958936659272743,0.9759420289855072,1.0,0.958936659272743,1.0,0.0,0.9480195333695063,1.0,0.4717810310811361,0.9638044846566912,0.9907246376811594,0.28877192982456146,0.49043859649122806
monk-2,10,0.0916334661354582,0.1579669127533634,0.9560055192854101,1.0,0.1947213595499958,0.9559857117019354,1.0,1.0,0.9559857117019354,1.0,0.0,0.9519714234038708,1.0,0.33817206807583977,0.9659906635978041,1.0,0.2935736079328756,0.5047673531655225
pima,1,0.3694029850746269,0.526523400369182,0.539475347252062,0.5654437456324248,0.7164253185463585,0.7363185562241352,0.7781621243885395,0.7290821472523376,0.7363185562241352,0.7426974143955276,0.13328337263514767,0.4327036589770402,0.5722921034241789,0.5263285597007564,0.610360651035323,0.6646488469601677,0.3694029850746269,0.5186567164179104
pima,2,0.31200000000000006,0.5465234042618599,0.4645881573630846,0.5740000000000001,0.6735473824750156,0.5836929782595071,0.534,0.7145966262461265,0.5836929782595071,0.586,0.11674746389684088,0.09470720720720721,0.082,0.5128537192199607,0.4449837850697649,0.44400000000000006,0.354,0.501
pima,3,0.2578710644677661,0.5277893200161243,0.3740798058600371,0.5210338680926915,0.6346536521598827,0.48934151054347585,0.48511586452762917,0.6802411201202846,0.48934151054347585,0.5084670231729056,0.18499209842134934,0.1308044759786791,0.10365418894830661,0.5069190476794102,0.39271597107066136,0.4045677361853832,0.3514610778443114,0.49527544910179644
pima,4,0.22560000000000002,0.5703918614288488,0.3684706571523345,0.552,0.5338240015156,0.3674284480013351,0.32399999999999995,0.6366184028807409,0.3674284480013351,0.44000000000000006,0.028284271247461912,0.014814814814814814,0.008,0.4422796342681629,0.3161814202405422,0.331,0.366,0.492
pima,5,0.19666666666666666,0.5434985757696639,0.30533531920014695,0.47000000000000003,0.560651520214078,0.42128621308412584,0.33999999999999997,0.6198594290707805,0.42128621308412584,0.41,0.02224859546128699,0.00909090909090909,0.005,0.43656453012895235,0.30632247219539416,0.30625,0.362,0.499
pima,6,0.19039451114922812,0.5609681315795643,0.2980725012031727,0.529779411764706,0.5298697773553159,0.3796300705844643,0.3022058823529412,0.5942724670033039,0.3796300705844643,0.37977941176470587,0.0,0.0,0.0,0.42127759398454606,0.278588096668023,0.30294117647058827,0.4174698795180723,0.5187108433734939
pima,7,0.16112084063047283,0.5644819635635895,0.27877130528755345,0.5785714285714285,0.509100355340316,0.3592417803401785,0.2757142857142857,0.5970578904049394,0.3592417803401785,0.3795238095238095,0.08329466668616625,0.05500000000000001,0.04047619047619048,0.4384837189987528,0.28793656100588977,0.3185714285714285,0.40619718309859154,0.5015352112676056
pima,8,0.14946619217081847,0.5742787223835824,0.266211648040675,0.48461538461538456,0.4717825752640331,0.25889858933337195,0.2506410256410257,0.5440677491657661,0.25889858933337195,0.3237179487179488,0.0,0.0,0.0,0.3975322617033453,0.23048269339075106,0.2647435897435898,0.42309677419354835,0.49335483870967745
pima,9,0.13129496402877694,0.6500781691814594,0.3275236012449127,0.6068181818181818,0.4606441675768893,0.296135721863276,0.2303030303030303,0.5379222816057457,0.296135721863276,0.32045454545454544,0.04264014327112209,0.03076923076923077,0.01818181818181818,0.42282119040880417,0.25793802082229605,0.29393939393939394,0.406,0.4767142857142857
pima,10,0.12,0.0,0.0,0.0,0.24679010748761354,0.1497835497835498,0.09,0.548681804587446,0.1497835497835498,0.32,0.0,0.0,0.0,0.19886797801876488,0.1359011862320686,0.10250000000000001,0.40800000000000003,0.47
saheart,1,0.4,0.5486279491569893,0.6756417940438728,0.834375,0.6909624650945847,0.7006422449381904,0.715625,0.6779107260659412,0.7006422449381904,0.728125,0.0,0.6666666666666667,1.0,0.4793752850793788,0.6841669149465286,0.8195312499999999,0.4,0.565625
saheart,2,0.3752759381898455,0.5619614754039243,0.4766030141636374,0.583010752688172,0.6187957243025315,0.5209083626589573,0.44064516129032255,0.618684634592651,0.5209083626589573,0.4670967741935484,0.07337120234351713,0.06551724137931035,0.06333333333333332,0.46820325916065597,0.3941281817722294,0.38852150537634406,0.43211920529801323,0.554635761589404
saheart,3,0.347394540942928,0.545743822711005,0.3965254969472784,0.5728571428571428,0.5158981657967501,0.39338343648688473,0.28761904761904755,0.5214877281788647,0.39338343648688473,0.3157142857142857,0.0,0.0,0.0,0.39578242917165496,0.29284724151506014,0.294047619047619,0.46242869320044583,0.566585797652613
saheart,4,0.3015873015873016,0.5569811324965394,0.35745140297335004,0.5379166666666666,0.4576511315302241,0.3026988968316199,0.2441666666666667,0.407218576763291,0.3026988968316199,0.18458333333333335,0.0,0.0,0.0,0.3554627101975136,0.22760412675692474,0.24166666666666664,0.4693708609271523,0.5617811084001394
saheart,5,0.2624309392265194,0.5201213302951943,0.2828293556443478,0.5416666666666667,0.16536016023992728,0.09000867553499134,0.05833333333333333,0.23389319077675919,0.09000867553499134,0.08333333333333333,0.0,0.0,0.0,0.22984367032797018,0.12569227721839366,0.17083333333333336,0.4844922737306843,0.5525386313465783
saheart,6,0.23579545454545459,0.51666467085402,0.24271417914258703,0.54,0.3595951149919915,0.18643892339544516,0.18000000000000002,0.18521539818088073,0.18643892339544516,0.06,0.0,0.0,0.0,0.26536879600672303,0.12961150795774037,0.195,0.5045695364238411,0.5592715231788079
saheart,7,0.19710144927536233,0.47392912915764884,0.2048668249281854,0.35,0.3166101293297223,0.14710526315789474,0.1527777777777778,0.2017763576556899,0.14710526315789474,0.06944444444444445,0.06812840840099987,0.03888888888888888,0.02361111111111111,0.26511100613601524,0.1253745294030274,0.14895833333333333,0.48155706145079313,0.5362313260434314
saheart,8,0.18823529411764706,0.486360358193788,0.19234677797337646,0.38571428571428573,0.24931406604854867,0.1273038073038073,0.09285714285714286,0.14266126183694017,0.1273038073038073,0.05178571428571428,0.0,0.0,0.0,0.2195839215198192,0.1005692119758616,0.13258928571428572,0.5085395608225862,0.5630881840362495
saheart,9,0.1696428571428571,0.5500482181474924,0.2284485068766481,0.4833333333333333,0.037796447300922686,0.025,0.014285714285714285,0.09035027458214706,0.025,0.04285714285714286,0.0,0.0,0.0,0.16954873500764053,0.07870303581007111,0.1351190476190476,0.4989287105570705,0.55336969224776
saheart,10,0.15361445783132532,0.591999681023399,0.25536278573471527,0.5,0.16977604871339524,0.07163419913419913,0.08333333333333333,0.16296330364810474,0.07163419913419913,0.06666666666666667,0.0,0.0,0.0,0.23118475834622473,0.10942781764580002,0.1625,0.48973509933774834,0.5411699779249448
spectfheart,1,0.36363636363636365,0.6499907767565053,0.6570916619612271,0.6545454545454545,0.6840797135538036,0.6385337117303062,0.49090909090909085,0.759716535515724,0.6385337117303062,0.7272727272727273,0.030151134457776396,0.21666666666666665,0.3090909090909091,0.5309845400709523,0.5660368095750885,0.5454545454545454,0.36363636363636365,0.5
spectfheart,2,0.32727272727272727,0.73312976020595,0.843195989848818,0.8636363636363636,0.7726190990972328,0.7745531069022725,0.6681818181818182,0.7165137827399889,0.7745531069022725,0.8818181818181818,0.06953208427626523,0.7902702702702703,0.959090909090909,0.5729486815798592,0.8130969827232608,0.8431818181818181,0.33636363636363636,0.5136363636363637
spectfheart,3,0.30454545454545456,0.5929334836418997,0.7935114039584155,0.7757575757575758,0.7030938066434604,0.8707007869377705,0.884848484848485,0.5821149445153191,0.8707007869377705,0.9454545454545455,0.05938156952201645,0.832967032967033,0.9484848484848485,0.4843809510806739,0.8437046655360227,0.8886363636363637,0.3666666666666667,0.5272727272727273
spectfheart,4,0.24905660377358485,0.5798885819619254,0.7709009247964931,0.7099114064230343,0.5912472017253212,0.8247332760157742,0.7993355481727574,0.5302736756642134,0.8247332760157742,0.9456810631229235,0.0,0.8888596491228071,1.0,0.425352364837865,0.844027523855275,0.8637320044296788,0.3466981132075472,0.4834905660377358
spectfheart,5,0.23228346456692917,0.5356997520281053,0.8557298445031135,0.8399778516057586,0.5937508379555606,0.8552263599076431,0.832779623477298,0.35001483265144373,0.8552263599076431,0.9882059800664452,0.0,0.9098564650413297,1.0,0.36986635565877735,0.8844054365758098,0.9152408637873753,0.36826145552560646,0.48708445642407905
spectfheart,6,0.21457489878542513,0.5678659110038643,0.8650521074546198,0.8370431893687706,0.5817364266198276,0.870291697700351,0.8445736434108528,0.25399493518248417,0.870291697700351,0.9976190476190476,0.0,0.9237386269644334,1.0,0.350899318201544,0.8974531752949308,0.9198089700996678,0.363544474393531,0.49905660377358496
spectfheart,7,0.2024793388429752,0.566727571332333,0.8923006831788515,0.8770764119601328,0.40030374449075856,0.8939654047982893,0.8963455149501662,0.12247448713915887,0.8939654047982893,1.0,0.0,0.830173206079887,0.880952380952381,0.2723764507405626,0.8883692373620928,0.91359357696567,0.3731132075471698,0.5300314465408805
spectfheart,8,0.18487394957983194,0.5829335835296834,0.8808648400569069,0.8446290143964562,0.47552295106060793,0.8951522475773268,0.8795681063122924,0.17498890769637365,0.8951522475773268,1.0,0.0,0.9422167345762851,1.0,0.3083613605716662,0.9161679727520345,0.9310492801771871,0.4243468795355588,0.5224963715529753
spectfheart,9,0.18644067796610164,0.5260820858975208,0.8857146273729681,0.8514950166112957,0.410655548947933,0.9363717665700682,0.9576965669988924,0.1579669127533634,0.9363717665700682,1.0,0.0678575799950949,0.7477600801196307,0.7767441860465116,0.290640531898478,0.8801441478981187,0.8964839424141748,0.4547955974842767,0.5593553459119497
spectfheart,10,0.1673819742489271,0.5568649256617401,0.9139072708420131,0.891528239202658,0.4950152712235696,0.9192279065825872,0.9058139534883722,0.19999999999999996,0.9192279065825872,1.0,0.0,0.9528044489842242,1.0,0.3129700492213274,0.9357714371537502,0.9493355481727576,0.43519766397124887,0.5540206648697215
sonar,1,0.18556701030927836,0.8183047792369595,0.8232650608293202,0.8260526315789474,0.7117028337865496,0.7456651627540586,0.8192105263157895,0.8413848980830927,0.7456651627540586,0.8760526315789473,0.08678311086126012,0.18499550224887557,0.25263157894736843,0.6145439054919655,0.6504690624372088,0.6934868421052631,0.18556701030927836,0.3917525773195876
sonar,2,0.16167664670658688,0.7519136103362812,0.8966820308141757,0.9729249011857707,0.8154752078749846,0.882786031766354,0.8915019762845848,0.7741912299305054,0.882786031766354,0.9683794466403162,0.834420396840558,0.9061658810918756,0.9326086956521739,0.7940001112455823,0.8960236236012967,0.9413537549407114,0.18355855855855857,0.42084942084942084
sonar,3,0.15540540540540537,0.740187944846267,0.924320708548606,0.9820158102766798,0.5151888738506116,0.8857153840259508,0.9774703557312254,0.7595805685733745,0.8857153840259508,0.9729249011857709,0.6118688257821836,0.8985643179560909,0.9460474308300395,0.6567065532631092,0.9084879463228249,0.9696146245059288,0.22072072072072074,0.3963963963963964
sonar,4,0.1294964028776978,0.7720319054374813,0.9531737588652482,1.0,0.7728358634909231,0.9238254221880494,0.9367588932806324,0.7168402516997479,0.9238254221880494,0.9911067193675889,0.6705686867097864,0.9451762922944461,0.9863636363636363,0.7330691768344846,0.9406902091736098,0.9785573122529644,0.2146074646074646,0.40701415701415705
sonar,5,0.13533834586466165,0.6577565883317769,0.9487434474252237,1.0,0.6896416280190633,0.9218084587954218,0.9369565217391305,0.6645287845217535,0.9218084587954218,0.990909090909091,0.7567557202313184,0.9562782646506804,0.9737154150197629,0.6921706802759781,0.9428005942616067,0.9753952569169961,0.2633087633087633,0.47194922194922195
sonar,6,0.13953488372093026,0.6327640399276041,0.9503915893439483,0.990909090909091,0.0,0.9249891445940076,1.0,0.6052471268552978,0.9249891445940076,0.9867588932806324,0.8233607374159255,0.9621080368906456,0.9731225296442687,0.5153429760497068,0.945887828949313,0.987697628458498,0.3370870870870871,0.4564564564564565
sonar,7,0.1417322834645669,0.4203247926875855,0.9489980670035514,1.0,0.0,0.9327905630337241,1.0,0.4894097206583613,0.9327905630337241,0.9954545454545455,0.798879739630257,0.9689746680495986,0.9865612648221344,0.42715356324405096,0.950357007939273,0.99550395256917,0.37528153153153154,0.47381756756756754
sonar,8,0.12,0.2439157588755425,0.9487473018809747,1.0,0.4193978923055576,0.9361009727244696,0.9555335968379447,0.31462643699419723,0.9361009727244696,1.0,0.692422666540967,0.9695502537367305,0.9911067193675891,0.4175906886790661,0.951296209328837,0.9866600790513835,0.3484555984555985,0.49613899613899615
sonar,9,0.11382113821138207,0.057735026918962595,0.9484597594819613,0.9954545454545455,0.21213203435596428,0.9550336622468908,1.0,0.26986706127492677,0.9550336622468908,0.9909090909090909,0.6124283663785623,0.9696536129098572,0.9956521739130434,0.288040622232104,0.9563465424363898,0.9955039525691699,0.3975225225225225,0.5213963963963963
sonar,10,0.10655737704918034,0.19915638315627215,0.9590135162914997,1.0,0.0,0.9528137526981192,1.0,0.31009536313039,0.9528137526981192,1.0,0.5906389176968485,0.9715733290784924,0.9954545454545455,0.27497266599587766,0.9621756326088152,0.9988636363636364,0.38615888615888616,0.5131040131040131
spambase,1,0.1829470198675497,0.8232142769940713,0.8339869281045752,0.8812154696132597,0.7883680727689172,0.7930580966443876,0.8099006133662086,0.9582968793990967,0.7930580966443876,0.9547486416145381,0.910269490560023,0.913649025069638,0.9060773480662984,0.8700371799305271,0.874722593451291,0.8879855181650762,0.1823951434878587,0.32836644591611475
spambase,2,0.16542973425903762,0.7675740764493549,0.698841698841699,0.6487455197132617,0.7526154339426383,0.6825257482646845,0.6469185941569325,0.9476683221706799,0.6825257482646845,0.9181029370052347,0.9083046987945982,0.8794063079777366,0.8494623655913979,0.8440406328393177,0.7992017121175893,0.7658073541167068,0.1878377855506717,0.33400929135970614
spambase,3,0.15055211419337466,0.5219172195529674,0.4152542372881356,0.26344086021505375,0.7351768876122442,0.6380168435384037,0.5937866899157223,0.9386879389059766,0.6380168435384037,0.8965387968613776,0.8515318935403859,0.7774480712166172,0.7043010752688172,0.7618284849028936,0.6878147567529496,0.6145168555652427,0.20634073391939578,0.35036100105243606
spambase,4,0.1456478023556449,0.5788982155434794,0.5045871559633027,0.39285714285714285,0.6640142403840306,0.5470573303328539,0.47126927029804716,0.923133887984989,0.5470573303328539,0.866372045220966,0.8125092231447593,0.8538461538461538,0.7928571428571428,0.7446388917643146,0.7007064569077859,0.6308389003083248,0.23795192843434654,0.3738921046657999
spambase,5,0.13464991023339323,0.49106869301609934,0.31716417910447764,0.7589285714285714,0.6411152023116041,0.5017344835186558,0.4398809523809524,0.9116515325332649,0.5017344835186558,0.8438384813384813,0.49887553472780377,0.0,0.0,0.6356777406471931,0.424858303617697,0.5106620012870012,0.2515260323159785,0.38922800718132855
